0 	0.788879
0.20202 	0.788734
0.40404 	0.7883
0.606061 	0.787577
0.808081 	0.786566
1.0101 	0.785268
1.21212 	0.783684
1.41414 	0.781815
1.61616 	0.779663
1.81818 	0.777231
2.0202 	0.774521
2.22222 	0.771535
2.42424 	0.768276
2.62626 	0.764748
2.82828 	0.760954
3.0303 	0.756897
3.23232 	0.752582
3.43434 	0.748012
3.63636 	0.743193
3.83838 	0.738129
4.0404 	0.732824
4.24242 	0.727285
4.44444 	0.721516
4.64646 	0.715523
4.84848 	0.709313
5.05051 	0.702891
5.25253 	0.696264
5.45455 	0.689438
5.65657 	0.68242
5.85859 	0.675216
6.06061 	0.667836
6.26263 	0.660284
6.46465 	0.652571
6.66667 	0.644702
6.86869 	0.636686
7.07071 	0.628531
7.27273 	0.620246
7.47475 	0.611837
7.67677 	0.603315
7.87879 	0.594688
8.08081 	0.585964
8.28283 	0.577152
8.48485 	0.568262
8.68687 	0.559302
8.88889 	0.550282
9.09091 	0.54121
9.29293 	0.532096
9.49495 	0.522949
9.69697 	0.513779
9.89899 	0.504595
10.101 	0.495407
10.303 	0.486223
10.5051 	0.477053
10.7071 	0.467906
10.9091 	0.458792
11.1111 	0.44972
11.3131 	0.4407
11.5152 	0.43174
11.7172 	0.42285
11.9192 	0.414038
12.1212 	0.405315
12.3232 	0.396688
12.5253 	0.388166
12.7273 	0.379757
12.9293 	0.371472
13.1313 	0.363317
13.3333 	0.355301
13.5354 	0.347432
13.7374 	0.339719
13.9394 	0.332168
14.1414 	0.324787
14.3434 	0.317584
14.5455 	0.310566
14.7475 	0.30374
14.9495 	0.297113
15.1515 	0.290691
15.3535 	0.284481
15.5556 	0.278488
15.7576 	0.27272
15.9596 	0.26718
16.1616 	0.261876
16.3636 	0.256812
16.5657 	0.251993
16.7677 	0.247423
16.9697 	0.243108
17.1717 	0.239052
17.3737 	0.235258
17.5758 	0.23173
17.7778 	0.228471
17.9798 	0.225486
18.1818 	0.222775
18.3838 	0.220344
18.5859 	0.218193
18.7879 	0.216324
18.9899 	0.21474
19.1919 	0.213442
19.3939 	0.212432
19.596 	0.211709
19.798 	0.211276
20 	0.21113
