"Points:0","Points:1","Points:2","T","U:0","U:1","U:2"
14.2,0,-0.5,0.35454,0,0,0
14.4,0,-0.5,0.34872,0,0,0
14.6,0,-0.5,0.34306,0,0,0
14.8,0,-0.5,0.33755,0,0,0
15,0,-0.5,0.3322,0,0,0
15.2,0,-0.5,0.32701,0,0,0
15.4,0,-0.5,0.322,0,0,0
15.6,0,-0.5,0.31716,0,0,0
15.8,0,-0.5,0.3125,0,0,0
16,0,-0.5,0.30803,0,0,0
16.2,0,-0.5,0.30375,0,0,0
16.4,0,-0.5,0.29966,0,0,0
16.6,0,-0.5,0.29577,0,0,0
16.8,0,-0.5,0.29208,0,0,0
17,0,-0.5,0.28859,0,0,0
17.2,0,-0.5,0.28532,0,0,0
17.4,0,-0.5,0.28225,0,0,0
17.6,0,-0.5,0.2794,0,0,0
17.8,0,-0.5,0.27677,0,0,0
18,0,-0.5,0.27436,0,0,0
18.2,0,-0.5,0.27217,0,0,0
18.4,0,-0.5,0.27021,0,0,0
18.6,0,-0.5,0.26847,0,0,0
18.8,0,-0.5,0.26696,0,0,0
19,0,-0.5,0.26568,0,0,0
19.2,0,-0.5,0.26463,0,0,0
19.4,0,-0.5,0.26382,0,0,0
19.6,0,-0.5,0.26324,0,0,0
19.8,0,-0.5,0.26289,0,0,0
20,0,-0.5,0.26277,0,0,0
0,0.2,-0.5,0.73724,0,0,0
0.2,0.2,-0.5,0.73712,0,0,0
0.4,0.2,-0.5,0.73677,0,0,0
0.6,0.2,-0.5,0.73619,0,0,0
0.8,0.2,-0.5,0.73537,0,0,0
1,0.2,-0.5,0.73433,0,0,0
1.2,0.2,-0.5,0.73305,0,0,0
1.4,0.2,-0.5,0.73154,0,0,0
1.6,0.2,-0.5,0.7298,0,0,0
1.8,0.2,-0.5,0.72784,0,0,0
2,0.2,-0.5,0.72565,0,0,0
2.2,0.2,-0.5,0.72324,0,0,0
2.4,0.2,-0.5,0.72061,0,0,0
2.6,0.2,-0.5,0.71776,0,0,0
2.8,0.2,-0.5,0.71469,0,0,0
3,0.2,-0.5,0.71142,0,0,0
3.2,0.2,-0.5,0.70793,0,0,0
3.4,0.2,-0.5,0.70424,0,0,0
3.6,0.2,-0.5,0.70035,0,0,0
3.8,0.2,-0.5,0.69626,0,0,0
4,0.2,-0.5,0.69198,0,0,0
4.2,0.2,-0.5,0.68751,0,0,0
4.4,0.2,-0.5,0.68285,0,0,0
4.6,0.2,-0.5,0.67801,0,0,0
4.8,0.2,-0.5,0.673,0,0,0
5,0.2,-0.5,0.66781,0,0,0
5.2,0.2,-0.5,0.66246,0,0,0
5.4,0.2,-0.5,0.65695,0,0,0
5.6,0.2,-0.5,0.65128,0,0,0
5.8,0.2,-0.5,0.64547,0,0,0
6,0.2,-0.5,0.63951,0,0,0
6.2,0.2,-0.5,0.63341,0,0,0
6.4,0.2,-0.5,0.62718,0,0,0
6.6,0.2,-0.5,0.62082,0,0,0
6.8,0.2,-0.5,0.61435,0,0,0
7,0.2,-0.5,0.60776,0,0,0
7.2,0.2,-0.5,0.60107,0,0,0
7.4,0.2,-0.5,0.59427,0,0,0
7.6,0.2,-0.5,0.58738,0,0,0
7.8,0.2,-0.5,0.58041,0,0,0
8,0.2,-0.5,0.57335,0,0,0
8.2,0.2,-0.5,0.56623,0,0,0
8.4,0.2,-0.5,0.55904,0,0,0
8.6,0.2,-0.5,0.55178,0,0,0
8.8,0.2,-0.5,0.54448,0,0,0
9,0.2,-0.5,0.53714,0,0,0
9.2,0.2,-0.5,0.52975,0,0,0
9.4,0.2,-0.5,0.52234,0,0,0
9.6,0.2,-0.5,0.51491,0,0,0
9.8,0.2,-0.5,0.50746,0,0,0
10,0.2,-0.5,0.5,0,0,0
10.2,0.2,-0.5,0.49255,0,0,0
10.4,0.2,-0.5,0.4851,0,0,0
10.6,0.2,-0.5,0.47766,0,0,0
10.8,0.2,-0.5,0.47025,0,0,0
11,0.2,-0.5,0.46287,0,0,0
11.2,0.2,-0.5,0.45552,0,0,0
11.4,0.2,-0.5,0.44822,0,0,0
11.6,0.2,-0.5,0.44097,0,0,0
11.8,0.2,-0.5,0.43378,0,0,0
12,0.2,-0.5,0.42665,0,0,0
12.2,0.2,-0.5,0.4196,0,0,0
12.4,0.2,-0.5,0.41262,0,0,0
12.6,0.2,-0.5,0.40574,0,0,0
12.8,0.2,-0.5,0.39894,0,0,0
13,0.2,-0.5,0.39225,0,0,0
13.2,0.2,-0.5,0.38566,0,0,0
13.4,0.2,-0.5,0.37918,0,0,0
13.6,0.2,-0.5,0.37283,0,0,0
13.8,0.2,-0.5,0.3666,0,0,0
14,0.2,-0.5,0.3605,0,0,0
14.2,0.2,-0.5,0.35454,0,0,0
14.4,0.2,-0.5,0.34872,0,0,0
14.6,0.2,-0.5,0.34306,0,0,0
14.8,0.2,-0.5,0.33755,0,0,0
15,0.2,-0.5,0.3322,0,0,0
15.2,0.2,-0.5,0.32701,0,0,0
15.4,0.2,-0.5,0.322,0,0,0
15.6,0.2,-0.5,0.31716,0,0,0
15.8,0.2,-0.5,0.3125,0,0,0
16,0.2,-0.5,0.30803,0,0,0
16.2,0.2,-0.5,0.30375,0,0,0
16.4,0.2,-0.5,0.29966,0,0,0
16.6,0.2,-0.5,0.29576,0,0,0
16.8,0.2,-0.5,0.29208,0,0,0
17,0.2,-0.5,0.28859,0,0,0
17.2,0.2,-0.5,0.28531,0,0,0
17.4,0.2,-0.5,0.28225,0,0,0
17.6,0.2,-0.5,0.2794,0,0,0
17.8,0.2,-0.5,0.27677,0,0,0
18,0.2,-0.5,0.27436,0,0,0
18.2,0.2,-0.5,0.27217,0,0,0
18.4,0.2,-0.5,0.27021,0,0,0
18.6,0.2,-0.5,0.26847,0,0,0
18.8,0.2,-0.5,0.26696,0,0,0
19,0.2,-0.5,0.26568,0,0,0
19.2,0.2,-0.5,0.26463,0,0,0
19.4,0.2,-0.5,0.26382,0,0,0
19.6,0.2,-0.5,0.26324,0,0,0
19.8,0.2,-0.5,0.26289,0,0,0
20,0.2,-0.5,0.26277,0,0,0
0,0.4,-0.5,0.73724,0,0,0
0.2,0.4,-0.5,0.73712,0,0,0
0.4,0.4,-0.5,0.73677,0,0,0
0.6,0.4,-0.5,0.73619,0,0,0
0.8,0.4,-0.5,0.73537,0,0,0
1,0.4,-0.5,0.73433,0,0,0
1.2,0.4,-0.5,0.73305,0,0,0
1.4,0.4,-0.5,0.73154,0,0,0
1.6,0.4,-0.5,0.7298,0,0,0
1.8,0.4,-0.5,0.72784,0,0,0
2,0.4,-0.5,0.72565,0,0,0
2.2,0.4,-0.5,0.72324,0,0,0
2.4,0.4,-0.5,0.72061,0,0,0
2.6,0.4,-0.5,0.71776,0,0,0
2.8,0.4,-0.5,0.71469,0,0,0
3,0.4,-0.5,0.71142,0,0,0
3.2,0.4,-0.5,0.70793,0,0,0
3.4,0.4,-0.5,0.70424,0,0,0
3.6,0.4,-0.5,0.70035,0,0,0
3.8,0.4,-0.5,0.69626,0,0,0
4,0.4,-0.5,0.69198,0,0,0
4.2,0.4,-0.5,0.68751,0,0,0
4.4,0.4,-0.5,0.68285,0,0,0
4.6,0.4,-0.5,0.67801,0,0,0
4.8,0.4,-0.5,0.673,0,0,0
5,0.4,-0.5,0.66781,0,0,0
5.2,0.4,-0.5,0.66246,0,0,0
5.4,0.4,-0.5,0.65695,0,0,0
5.6,0.4,-0.5,0.65128,0,0,0
5.8,0.4,-0.5,0.64547,0,0,0
6,0.4,-0.5,0.63951,0,0,0
6.2,0.4,-0.5,0.63341,0,0,0
6.4,0.4,-0.5,0.62718,0,0,0
6.6,0.4,-0.5,0.62082,0,0,0
6.8,0.4,-0.5,0.61435,0,0,0
7,0.4,-0.5,0.60776,0,0,0
7.2,0.4,-0.5,0.60107,0,0,0
7.4,0.4,-0.5,0.59427,0,0,0
7.6,0.4,-0.5,0.58738,0,0,0
7.8,0.4,-0.5,0.58041,0,0,0
8,0.4,-0.5,0.57335,0,0,0
8.2,0.4,-0.5,0.56623,0,0,0
8.4,0.4,-0.5,0.55904,0,0,0
8.6,0.4,-0.5,0.55178,0,0,0
8.8,0.4,-0.5,0.54448,0,0,0
9,0.4,-0.5,0.53714,0,0,0
9.2,0.4,-0.5,0.52975,0,0,0
9.4,0.4,-0.5,0.52234,0,0,0
9.6,0.4,-0.5,0.51491,0,0,0
9.8,0.4,-0.5,0.50746,0,0,0
10,0.4,-0.5,0.5,0,0,0
10.2,0.4,-0.5,0.49255,0,0,0
10.4,0.4,-0.5,0.4851,0,0,0
10.6,0.4,-0.5,0.47766,0,0,0
10.8,0.4,-0.5,0.47025,0,0,0
11,0.4,-0.5,0.46287,0,0,0
11.2,0.4,-0.5,0.45552,0,0,0
11.4,0.4,-0.5,0.44822,0,0,0
11.6,0.4,-0.5,0.44097,0,0,0
11.8,0.4,-0.5,0.43378,0,0,0
12,0.4,-0.5,0.42665,0,0,0
12.2,0.4,-0.5,0.4196,0,0,0
12.4,0.4,-0.5,0.41262,0,0,0
12.6,0.4,-0.5,0.40573,0,0,0
12.8,0.4,-0.5,0.39894,0,0,0
13,0.4,-0.5,0.39224,0,0,0
13.2,0.4,-0.5,0.38566,0,0,0
13.4,0.4,-0.5,0.37918,0,0,0
13.6,0.4,-0.5,0.37283,0,0,0
13.8,0.4,-0.5,0.3666,0,0,0
14,0.4,-0.5,0.3605,0,0,0
14.2,0.4,-0.5,0.35454,0,0,0
14.4,0.4,-0.5,0.34872,0,0,0
14.6,0.4,-0.5,0.34306,0,0,0
14.8,0.4,-0.5,0.33755,0,0,0
15,0.4,-0.5,0.33219,0,0,0
15.2,0.4,-0.5,0.32701,0,0,0
15.4,0.4,-0.5,0.32199,0,0,0
15.6,0.4,-0.5,0.31716,0,0,0
15.8,0.4,-0.5,0.3125,0,0,0
16,0.4,-0.5,0.30803,0,0,0
16.2,0.4,-0.5,0.30374,0,0,0
16.4,0.4,-0.5,0.29965,0,0,0
16.6,0.4,-0.5,0.29576,0,0,0
16.8,0.4,-0.5,0.29207,0,0,0
17,0.4,-0.5,0.28859,0,0,0
17.2,0.4,-0.5,0.28531,0,0,0
17.4,0.4,-0.5,0.28225,0,0,0
17.6,0.4,-0.5,0.2794,0,0,0
17.8,0.4,-0.5,0.27677,0,0,0
18,0.4,-0.5,0.27436,0,0,0
18.2,0.4,-0.5,0.27217,0,0,0
18.4,0.4,-0.5,0.27021,0,0,0
18.6,0.4,-0.5,0.26847,0,0,0
18.8,0.4,-0.5,0.26696,0,0,0
19,0.4,-0.5,0.26568,0,0,0
19.2,0.4,-0.5,0.26463,0,0,0
19.4,0.4,-0.5,0.26382,0,0,0
19.6,0.4,-0.5,0.26323,0,0,0
19.8,0.4,-0.5,0.26289,0,0,0
20,0.4,-0.5,0.26277,0,0,0
0,0.6,-0.5,0.73724,0,0,0
0.2,0.6,-0.5,0.73712,0,0,0
0.4,0.6,-0.5,0.73677,0,0,0
0.6,0.6,-0.5,0.73619,0,0,0
0.8,0.6,-0.5,0.73538,0,0,0
1,0.6,-0.5,0.73433,0,0,0
1.2,0.6,-0.5,0.73305,0,0,0
1.4,0.6,-0.5,0.73154,0,0,0
1.6,0.6,-0.5,0.7298,0,0,0
1.8,0.6,-0.5,0.72784,0,0,0
2,0.6,-0.5,0.72565,0,0,0
2.2,0.6,-0.5,0.72324,0,0,0
2.4,0.6,-0.5,0.72061,0,0,0
2.6,0.6,-0.5,0.71776,0,0,0
2.8,0.6,-0.5,0.71469,0,0,0
3,0.6,-0.5,0.71142,0,0,0
3.2,0.6,-0.5,0.70793,0,0,0
3.4,0.6,-0.5,0.70424,0,0,0
3.6,0.6,-0.5,0.70035,0,0,0
3.8,0.6,-0.5,0.69626,0,0,0
4,0.6,-0.5,0.69198,0,0,0
4.2,0.6,-0.5,0.68751,0,0,0
4.4,0.6,-0.5,0.68285,0,0,0
4.6,0.6,-0.5,0.67801,0,0,0
4.8,0.6,-0.5,0.673,0,0,0
5,0.6,-0.5,0.66781,0,0,0
5.2,0.6,-0.5,0.66246,0,0,0
5.4,0.6,-0.5,0.65695,0,0,0
5.6,0.6,-0.5,0.65128,0,0,0
5.8,0.6,-0.5,0.64547,0,0,0
6,0.6,-0.5,0.63951,0,0,0
6.2,0.6,-0.5,0.63341,0,0,0
6.4,0.6,-0.5,0.62718,0,0,0
6.6,0.6,-0.5,0.62082,0,0,0
6.8,0.6,-0.5,0.61435,0,0,0
7,0.6,-0.5,0.60776,0,0,0
7.2,0.6,-0.5,0.60107,0,0,0
7.4,0.6,-0.5,0.59427,0,0,0
7.6,0.6,-0.5,0.58738,0,0,0
7.8,0.6,-0.5,0.58041,0,0,0
8,0.6,-0.5,0.57335,0,0,0
8.2,0.6,-0.5,0.56623,0,0,0
8.4,0.6,-0.5,0.55904,0,0,0
8.6,0.6,-0.5,0.55178,0,0,0
8.8,0.6,-0.5,0.54448,0,0,0
9,0.6,-0.5,0.53714,0,0,0
9.2,0.6,-0.5,0.52975,0,0,0
9.4,0.6,-0.5,0.52234,0,0,0
9.6,0.6,-0.5,0.51491,0,0,0
9.8,0.6,-0.5,0.50746,0,0,0
10,0.6,-0.5,0.5,0,0,0
10.2,0.6,-0.5,0.49255,0,0,0
10.4,0.6,-0.5,0.4851,0,0,0
10.6,0.6,-0.5,0.47766,0,0,0
10.8,0.6,-0.5,0.47025,0,0,0
11,0.6,-0.5,0.46287,0,0,0
11.2,0.6,-0.5,0.45552,0,0,0
11.4,0.6,-0.5,0.44822,0,0,0
11.6,0.6,-0.5,0.44097,0,0,0
11.8,0.6,-0.5,0.43378,0,0,0
12,0.6,-0.5,0.42665,0,0,0
12.2,0.6,-0.5,0.4196,0,0,0
12.4,0.6,-0.5,0.41262,0,0,0
12.6,0.6,-0.5,0.40573,0,0,0
12.8,0.6,-0.5,0.39894,0,0,0
13,0.6,-0.5,0.39224,0,0,0
13.2,0.6,-0.5,0.38566,0,0,0
13.4,0.6,-0.5,0.37918,0,0,0
13.6,0.6,-0.5,0.37283,0,0,0
13.8,0.6,-0.5,0.3666,0,0,0
14,0.6,-0.5,0.3605,0,0,0
14.2,0.6,-0.5,0.35454,0,0,0
14.4,0.6,-0.5,0.34872,0,0,0
14.6,0.6,-0.5,0.34306,0,0,0
14.8,0.6,-0.5,0.33754,0,0,0
15,0.6,-0.5,0.33219,0,0,0
15.2,0.6,-0.5,0.32701,0,0,0
15.4,0.6,-0.5,0.32199,0,0,0
15.6,0.6,-0.5,0.31716,0,0,0
15.8,0.6,-0.5,0.3125,0,0,0
16,0.6,-0.5,0.30803,0,0,0
16.2,0.6,-0.5,0.30374,0,0,0
16.4,0.6,-0.5,0.29965,0,0,0
16.6,0.6,-0.5,0.29576,0,0,0
16.8,0.6,-0.5,0.29207,0,0,0
17,0.6,-0.5,0.28859,0,0,0
17.2,0.6,-0.5,0.28531,0,0,0
17.4,0.6,-0.5,0.28225,0,0,0
17.6,0.6,-0.5,0.2794,0,0,0
17.8,0.6,-0.5,0.27677,0,0,0
18,0.6,-0.5,0.27436,0,0,0
18.2,0.6,-0.5,0.27217,0,0,0
18.4,0.6,-0.5,0.2702,0,0,0
18.6,0.6,-0.5,0.26847,0,0,0
18.8,0.6,-0.5,0.26696,0,0,0
19,0.6,-0.5,0.26568,0,0,0
19.2,0.6,-0.5,0.26463,0,0,0
19.4,0.6,-0.5,0.26382,0,0,0
19.6,0.6,-0.5,0.26323,0,0,0
19.8,0.6,-0.5,0.26288,0,0,0
20,0.6,-0.5,0.26277,0,0,0
0,0.8,-0.5,0.73724,0,0,0
0.2,0.8,-0.5,0.73713,0,0,0
0.4,0.8,-0.5,0.73678,0,0,0
0.6,0.8,-0.5,0.73619,0,0,0
0.8,0.8,-0.5,0.73538,0,0,0
1,0.8,-0.5,0.73433,0,0,0
1.2,0.8,-0.5,0.73305,0,0,0
1.4,0.8,-0.5,0.73154,0,0,0
1.6,0.8,-0.5,0.7298,0,0,0
1.8,0.8,-0.5,0.72784,0,0,0
2,0.8,-0.5,0.72565,0,0,0
2.2,0.8,-0.5,0.72324,0,0,0
2.4,0.8,-0.5,0.72061,0,0,0
2.6,0.8,-0.5,0.71776,0,0,0
2.8,0.8,-0.5,0.7147,0,0,0
3,0.8,-0.5,0.71142,0,0,0
3.2,0.8,-0.5,0.70794,0,0,0
3.4,0.8,-0.5,0.70425,0,0,0
3.6,0.8,-0.5,0.70035,0,0,0
3.8,0.8,-0.5,0.69626,0,0,0
4,0.8,-0.5,0.69198,0,0,0
4.2,0.8,-0.5,0.68751,0,0,0
4.4,0.8,-0.5,0.68285,0,0,0
4.6,0.8,-0.5,0.67801,0,0,0
4.8,0.8,-0.5,0.673,0,0,0
5,0.8,-0.5,0.66781,0,0,0
5.2,0.8,-0.5,0.66246,0,0,0
5.4,0.8,-0.5,0.65695,0,0,0
5.6,0.8,-0.5,0.65128,0,0,0
5.8,0.8,-0.5,0.64547,0,0,0
6,0.8,-0.5,0.63951,0,0,0
6.2,0.8,-0.5,0.63341,0,0,0
6.4,0.8,-0.5,0.62718,0,0,0
6.6,0.8,-0.5,0.62082,0,0,0
6.8,0.8,-0.5,0.61435,0,0,0
7,0.8,-0.5,0.60776,0,0,0
7.2,0.8,-0.5,0.60107,0,0,0
7.4,0.8,-0.5,0.59427,0,0,0
7.6,0.8,-0.5,0.58738,0,0,0
7.8,0.8,-0.5,0.58041,0,0,0
8,0.8,-0.5,0.57336,0,0,0
8.2,0.8,-0.5,0.56623,0,0,0
8.4,0.8,-0.5,0.55904,0,0,0
8.6,0.8,-0.5,0.55178,0,0,0
8.8,0.8,-0.5,0.54448,0,0,0
9,0.8,-0.5,0.53714,0,0,0
9.2,0.8,-0.5,0.52975,0,0,0
9.4,0.8,-0.5,0.52234,0,0,0
9.6,0.8,-0.5,0.51491,0,0,0
9.8,0.8,-0.5,0.50746,0,0,0
10,0.8,-0.5,0.5,0,0,0
10.2,0.8,-0.5,0.49255,0,0,0
10.4,0.8,-0.5,0.4851,0,0,0
10.6,0.8,-0.5,0.47766,0,0,0
10.8,0.8,-0.5,0.47025,0,0,0
11,0.8,-0.5,0.46287,0,0,0
11.2,0.8,-0.5,0.45552,0,0,0
11.4,0.8,-0.5,0.44822,0,0,0
11.6,0.8,-0.5,0.44097,0,0,0
11.8,0.8,-0.5,0.43378,0,0,0
12,0.8,-0.5,0.42665,0,0,0
12.2,0.8,-0.5,0.4196,0,0,0
12.4,0.8,-0.5,0.41262,0,0,0
12.6,0.8,-0.5,0.40573,0,0,0
12.8,0.8,-0.5,0.39894,0,0,0
13,0.8,-0.5,0.39224,0,0,0
13.2,0.8,-0.5,0.38566,0,0,0
13.4,0.8,-0.5,0.37918,0,0,0
13.6,0.8,-0.5,0.37283,0,0,0
13.8,0.8,-0.5,0.3666,0,0,0
14,0.8,-0.5,0.3605,0,0,0
14.2,0.8,-0.5,0.35454,0,0,0
14.4,0.8,-0.5,0.34872,0,0,0
14.6,0.8,-0.5,0.34306,0,0,0
14.8,0.8,-0.5,0.33754,0,0,0
15,0.8,-0.5,0.33219,0,0,0
15.2,0.8,-0.5,0.32701,0,0,0
15.4,0.8,-0.5,0.32199,0,0,0
15.6,0.8,-0.5,0.31716,0,0,0
15.8,0.8,-0.5,0.3125,0,0,0
16,0.8,-0.5,0.30803,0,0,0
16.2,0.8,-0.5,0.30374,0,0,0
16.4,0.8,-0.5,0.29965,0,0,0
16.6,0.8,-0.5,0.29576,0,0,0
16.8,0.8,-0.5,0.29207,0,0,0
17,0.8,-0.5,0.28859,0,0,0
17.2,0.8,-0.5,0.28531,0,0,0
17.4,0.8,-0.5,0.28225,0,0,0
17.6,0.8,-0.5,0.2794,0,0,0
17.8,0.8,-0.5,0.27677,0,0,0
18,0.8,-0.5,0.27436,0,0,0
18.2,0.8,-0.5,0.27217,0,0,0
18.4,0.8,-0.5,0.2702,0,0,0
18.6,0.8,-0.5,0.26847,0,0,0
18.8,0.8,-0.5,0.26696,0,0,0
19,0.8,-0.5,0.26568,0,0,0
19.2,0.8,-0.5,0.26463,0,0,0
19.4,0.8,-0.5,0.26381,0,0,0
19.6,0.8,-0.5,0.26323,0,0,0
19.8,0.8,-0.5,0.26288,0,0,0
20,0.8,-0.5,0.26277,0,0,0
0,1,-0.5,0.73724,0,0,0
0.2,1,-0.5,0.73713,0,0,0
0.4,1,-0.5,0.73678,0,0,0
0.6,1,-0.5,0.73619,0,0,0
0.8,1,-0.5,0.73538,0,0,0
1,1,-0.5,0.73433,0,0,0
1.2,1,-0.5,0.73305,0,0,0
1.4,1,-0.5,0.73154,0,0,0
1.6,1,-0.5,0.7298,0,0,0
1.8,1,-0.5,0.72784,0,0,0
2,1,-0.5,0.72565,0,0,0
2.2,1,-0.5,0.72324,0,0,0
2.4,1,-0.5,0.72061,0,0,0
2.6,1,-0.5,0.71776,0,0,0
2.8,1,-0.5,0.7147,0,0,0
3,1,-0.5,0.71142,0,0,0
3.2,1,-0.5,0.70794,0,0,0
3.4,1,-0.5,0.70425,0,0,0
3.6,1,-0.5,0.70035,0,0,0
3.8,1,-0.5,0.69627,0,0,0
4,1,-0.5,0.69198,0,0,0
4.2,1,-0.5,0.68751,0,0,0
4.4,1,-0.5,0.68285,0,0,0
4.6,1,-0.5,0.67801,0,0,0
4.8,1,-0.5,0.673,0,0,0
5,1,-0.5,0.66781,0,0,0
5.2,1,-0.5,0.66246,0,0,0
5.4,1,-0.5,0.65695,0,0,0
5.6,1,-0.5,0.65128,0,0,0
5.8,1,-0.5,0.64547,0,0,0
6,1,-0.5,0.63951,0,0,0
6.2,1,-0.5,0.63341,0,0,0
6.4,1,-0.5,0.62718,0,0,0
6.6,1,-0.5,0.62083,0,0,0
6.8,1,-0.5,0.61435,0,0,0
7,1,-0.5,0.60776,0,0,0
7.2,1,-0.5,0.60107,0,0,0
7.4,1,-0.5,0.59427,0,0,0
7.6,1,-0.5,0.58738,0,0,0
7.8,1,-0.5,0.58041,0,0,0
8,1,-0.5,0.57336,0,0,0
8.2,1,-0.5,0.56623,0,0,0
8.4,1,-0.5,0.55904,0,0,0
8.6,1,-0.5,0.55179,0,0,0
8.8,1,-0.5,0.54448,0,0,0
9,1,-0.5,0.53714,0,0,0
9.2,1,-0.5,0.52975,0,0,0
9.4,1,-0.5,0.52234,0,0,0
9.6,1,-0.5,0.51491,0,0,0
9.8,1,-0.5,0.50746,0,0,0
10,1,-0.5,0.5,0,0,0
10.2,1,-0.5,0.49255,0,0,0
10.4,1,-0.5,0.4851,0,0,0
10.6,1,-0.5,0.47766,0,0,0
10.8,1,-0.5,0.47025,0,0,0
11,1,-0.5,0.46287,0,0,0
11.2,1,-0.5,0.45552,0,0,0
11.4,1,-0.5,0.44822,0,0,0
11.6,1,-0.5,0.44097,0,0,0
11.8,1,-0.5,0.43378,0,0,0
12,1,-0.5,0.42665,0,0,0
12.2,1,-0.5,0.4196,0,0,0
12.4,1,-0.5,0.41262,0,0,0
12.6,1,-0.5,0.40573,0,0,0
12.8,1,-0.5,0.39894,0,0,0
13,1,-0.5,0.39224,0,0,0
13.2,1,-0.5,0.38566,0,0,0
13.4,1,-0.5,0.37918,0,0,0
13.6,1,-0.5,0.37282,0,0,0
13.8,1,-0.5,0.36659,0,0,0
14,1,-0.5,0.3605,0,0,0
14.2,1,-0.5,0.35454,0,0,0
14.4,1,-0.5,0.34872,0,0,0
14.6,1,-0.5,0.34305,0,0,0
14.8,1,-0.5,0.33754,0,0,0
15,1,-0.5,0.33219,0,0,0
15.2,1,-0.5,0.32701,0,0,0
15.4,1,-0.5,0.32199,0,0,0
15.6,1,-0.5,0.31715,0,0,0
15.8,1,-0.5,0.3125,0,0,0
16,1,-0.5,0.30802,0,0,0
16.2,1,-0.5,0.30374,0,0,0
16.4,1,-0.5,0.29965,0,0,0
16.6,1,-0.5,0.29576,0,0,0
16.8,1,-0.5,0.29207,0,0,0
17,1,-0.5,0.28859,0,0,0
17.2,1,-0.5,0.28531,0,0,0
17.4,1,-0.5,0.28225,0,0,0
17.6,1,-0.5,0.2794,0,0,0
17.8,1,-0.5,0.27677,0,0,0
18,1,-0.5,0.27435,0,0,0
18.2,1,-0.5,0.27217,0,0,0
18.4,1,-0.5,0.2702,0,0,0
18.6,1,-0.5,0.26846,0,0,0
18.8,1,-0.5,0.26696,0,0,0
19,1,-0.5,0.26568,0,0,0
19.2,1,-0.5,0.26463,0,0,0
19.4,1,-0.5,0.26381,0,0,0
19.6,1,-0.5,0.26323,0,0,0
19.8,1,-0.5,0.26288,0,0,0
20,1,-0.5,0.26277,0,0,0
0,1.2,-0.5,0.73724,0,0,0
0.2,1.2,-0.5,0.73713,0,0,0
