"Points:0","Points:1","Points:2","T","U:0","U:1","U:2"
17.8,0,-0.5,0.31674,0,0,0
18,0,-0.5,0.31476,0,0,0
18.2,0,-0.5,0.31297,0,0,0
18.4,0,-0.5,0.31135,0,0,0
18.6,0,-0.5,0.30993,0,0,0
18.8,0,-0.5,0.30869,0,0,0
19,0,-0.5,0.30764,0,0,0
19.2,0,-0.5,0.30677,0,0,0
19.4,0,-0.5,0.3061,0,0,0
19.6,0,-0.5,0.30562,0,0,0
19.8,0,-0.5,0.30534,0,0,0
20,0,-0.5,0.30524,0,0,0
0,0.2,-0.5,0.69477,0,0,0
0.2,0.2,-0.5,0.69467,0,0,0
0.4,0.2,-0.5,0.69438,0,0,0
0.6,0.2,-0.5,0.6939,0,0,0
0.8,0.2,-0.5,0.69323,0,0,0
1,0.2,-0.5,0.69237,0,0,0
1.2,0.2,-0.5,0.69132,0,0,0
1.4,0.2,-0.5,0.69008,0,0,0
1.6,0.2,-0.5,0.68866,0,0,0
1.8,0.2,-0.5,0.68704,0,0,0
2,0.2,-0.5,0.68524,0,0,0
2.2,0.2,-0.5,0.68326,0,0,0
2.4,0.2,-0.5,0.6811,0,0,0
2.6,0.2,-0.5,0.67876,0,0,0
2.8,0.2,-0.5,0.67624,0,0,0
3,0.2,-0.5,0.67355,0,0,0
3.2,0.2,-0.5,0.67069,0,0,0
3.4,0.2,-0.5,0.66766,0,0,0
3.6,0.2,-0.5,0.66446,0,0,0
3.8,0.2,-0.5,0.66111,0,0,0
4,0.2,-0.5,0.65759,0,0,0
4.2,0.2,-0.5,0.65392,0,0,0
4.4,0.2,-0.5,0.65009,0,0,0
4.6,0.2,-0.5,0.64612,0,0,0
4.8,0.2,-0.5,0.642,0,0,0
5,0.2,-0.5,0.63774,0,0,0
5.2,0.2,-0.5,0.63335,0,0,0
5.4,0.2,-0.5,0.62882,0,0,0
5.6,0.2,-0.5,0.62417,0,0,0
5.8,0.2,-0.5,0.61939,0,0,0
6,0.2,-0.5,0.6145,0,0,0
6.2,0.2,-0.5,0.6095,0,0,0
6.4,0.2,-0.5,0.60438,0,0,0
6.6,0.2,-0.5,0.59916,0,0,0
6.8,0.2,-0.5,0.59385,0,0,0
7,0.2,-0.5,0.58844,0,0,0
7.2,0.2,-0.5,0.58295,0,0,0
7.4,0.2,-0.5,0.57737,0,0,0
7.6,0.2,-0.5,0.57171,0,0,0
7.8,0.2,-0.5,0.56599,0,0,0
8,0.2,-0.5,0.5602,0,0,0
8.2,0.2,-0.5,0.55435,0,0,0
8.4,0.2,-0.5,0.54845,0,0,0
8.6,0.2,-0.5,0.5425,0,0,0
8.8,0.2,-0.5,0.53651,0,0,0
9,0.2,-0.5,0.53048,0,0,0
9.2,0.2,-0.5,0.52442,0,0,0
9.4,0.2,-0.5,0.51834,0,0,0
9.6,0.2,-0.5,0.51224,0,0,0
9.8,0.2,-0.5,0.50612,0,0,0
10,0.2,-0.5,0.5,0,0,0
10.2,0.2,-0.5,0.49388,0,0,0
10.4,0.2,-0.5,0.48777,0,0,0
10.6,0.2,-0.5,0.48167,0,0,0
10.8,0.2,-0.5,0.47559,0,0,0
11,0.2,-0.5,0.46953,0,0,0
11.2,0.2,-0.5,0.4635,0,0,0
11.4,0.2,-0.5,0.45751,0,0,0
11.6,0.2,-0.5,0.45156,0,0,0
11.8,0.2,-0.5,0.44565,0,0,0
12,0.2,-0.5,0.43981,0,0,0
12.2,0.2,-0.5,0.43402,0,0,0
12.4,0.2,-0.5,0.42829,0,0,0
12.6,0.2,-0.5,0.42264,0,0,0
12.8,0.2,-0.5,0.41706,0,0,0
13,0.2,-0.5,0.41157,0,0,0
13.2,0.2,-0.5,0.40616,0,0,0
13.4,0.2,-0.5,0.40084,0,0,0
13.6,0.2,-0.5,0.39563,0,0,0
13.8,0.2,-0.5,0.39051,0,0,0
14,0.2,-0.5,0.38551,0,0,0
14.2,0.2,-0.5,0.38061,0,0,0
14.4,0.2,-0.5,0.37584,0,0,0
14.6,0.2,-0.5,0.37118,0,0,0
14.8,0.2,-0.5,0.36666,0,0,0
15,0.2,-0.5,0.36227,0,0,0
15.2,0.2,-0.5,0.35801,0,0,0
15.4,0.2,-0.5,0.35389,0,0,0
15.6,0.2,-0.5,0.34992,0,0,0
15.8,0.2,-0.5,0.34609,0,0,0
16,0.2,-0.5,0.34242,0,0,0
16.2,0.2,-0.5,0.3389,0,0,0
16.4,0.2,-0.5,0.33554,0,0,0
16.6,0.2,-0.5,0.33235,0,0,0
16.8,0.2,-0.5,0.32932,0,0,0
17,0.2,-0.5,0.32645,0,0,0
17.2,0.2,-0.5,0.32376,0,0,0
17.4,0.2,-0.5,0.32125,0,0,0
17.6,0.2,-0.5,0.31891,0,0,0
17.8,0.2,-0.5,0.31674,0,0,0
18,0.2,-0.5,0.31476,0,0,0
18.2,0.2,-0.5,0.31297,0,0,0
18.4,0.2,-0.5,0.31135,0,0,0
18.6,0.2,-0.5,0.30992,0,0,0
18.8,0.2,-0.5,0.30869,0,0,0
19,0.2,-0.5,0.30763,0,0,0
19.2,0.2,-0.5,0.30677,0,0,0
19.4,0.2,-0.5,0.3061,0,0,0
19.6,0.2,-0.5,0.30562,0,0,0
19.8,0.2,-0.5,0.30534,0,0,0
20,0.2,-0.5,0.30524,0,0,0
0,0.4,-0.5,0.69477,0,0,0
0.2,0.4,-0.5,0.69467,0,0,0
0.4,0.4,-0.5,0.69438,0,0,0
0.6,0.4,-0.5,0.69391,0,0,0
0.8,0.4,-0.5,0.69324,0,0,0
1,0.4,-0.5,0.69237,0,0,0
1.2,0.4,-0.5,0.69132,0,0,0
1.4,0.4,-0.5,0.69008,0,0,0
1.6,0.4,-0.5,0.68866,0,0,0
1.8,0.4,-0.5,0.68704,0,0,0
2,0.4,-0.5,0.68525,0,0,0
2.2,0.4,-0.5,0.68326,0,0,0
2.4,0.4,-0.5,0.6811,0,0,0
2.6,0.4,-0.5,0.67876,0,0,0
2.8,0.4,-0.5,0.67625,0,0,0
3,0.4,-0.5,0.67356,0,0,0
3.2,0.4,-0.5,0.67069,0,0,0
3.4,0.4,-0.5,0.66766,0,0,0
3.6,0.4,-0.5,0.66447,0,0,0
3.8,0.4,-0.5,0.66111,0,0,0
4,0.4,-0.5,0.65759,0,0,0
4.2,0.4,-0.5,0.65392,0,0,0
4.4,0.4,-0.5,0.65009,0,0,0
4.6,0.4,-0.5,0.64612,0,0,0
4.8,0.4,-0.5,0.642,0,0,0
5,0.4,-0.5,0.63774,0,0,0
5.2,0.4,-0.5,0.63335,0,0,0
5.4,0.4,-0.5,0.62882,0,0,0
5.6,0.4,-0.5,0.62417,0,0,0
5.8,0.4,-0.5,0.6194,0,0,0
6,0.4,-0.5,0.6145,0,0,0
6.2,0.4,-0.5,0.6095,0,0,0
6.4,0.4,-0.5,0.60438,0,0,0
6.6,0.4,-0.5,0.59916,0,0,0
6.8,0.4,-0.5,0.59385,0,0,0
7,0.4,-0.5,0.58844,0,0,0
7.2,0.4,-0.5,0.58295,0,0,0
7.4,0.4,-0.5,0.57737,0,0,0
7.6,0.4,-0.5,0.57172,0,0,0
7.8,0.4,-0.5,0.56599,0,0,0
8,0.4,-0.5,0.5602,0,0,0
8.2,0.4,-0.5,0.55435,0,0,0
8.4,0.4,-0.5,0.54845,0,0,0
8.6,0.4,-0.5,0.5425,0,0,0
8.8,0.4,-0.5,0.53651,0,0,0
9,0.4,-0.5,0.53048,0,0,0
9.2,0.4,-0.5,0.52442,0,0,0
9.4,0.4,-0.5,0.51834,0,0,0
9.6,0.4,-0.5,0.51224,0,0,0
9.8,0.4,-0.5,0.50612,0,0,0
10,0.4,-0.5,0.5,0,0,0
10.2,0.4,-0.5,0.49388,0,0,0
10.4,0.4,-0.5,0.48777,0,0,0
10.6,0.4,-0.5,0.48167,0,0,0
10.8,0.4,-0.5,0.47559,0,0,0
11,0.4,-0.5,0.46953,0,0,0
11.2,0.4,-0.5,0.4635,0,0,0
11.4,0.4,-0.5,0.45751,0,0,0
11.6,0.4,-0.5,0.45156,0,0,0
11.8,0.4,-0.5,0.44565,0,0,0
12,0.4,-0.5,0.43981,0,0,0
12.2,0.4,-0.5,0.43402,0,0,0
12.4,0.4,-0.5,0.42829,0,0,0
12.6,0.4,-0.5,0.42264,0,0,0
12.8,0.4,-0.5,0.41706,0,0,0
13,0.4,-0.5,0.41157,0,0,0
13.2,0.4,-0.5,0.40616,0,0,0
13.4,0.4,-0.5,0.40084,0,0,0
13.6,0.4,-0.5,0.39562,0,0,0
13.8,0.4,-0.5,0.39051,0,0,0
14,0.4,-0.5,0.3855,0,0,0
14.2,0.4,-0.5,0.38061,0,0,0
14.4,0.4,-0.5,0.37584,0,0,0
14.6,0.4,-0.5,0.37118,0,0,0
14.8,0.4,-0.5,0.36666,0,0,0
15,0.4,-0.5,0.36226,0,0,0
15.2,0.4,-0.5,0.35801,0,0,0
15.4,0.4,-0.5,0.35389,0,0,0
15.6,0.4,-0.5,0.34992,0,0,0
15.8,0.4,-0.5,0.34609,0,0,0
16,0.4,-0.5,0.34242,0,0,0
16.2,0.4,-0.5,0.3389,0,0,0
16.4,0.4,-0.5,0.33554,0,0,0
16.6,0.4,-0.5,0.33235,0,0,0
16.8,0.4,-0.5,0.32932,0,0,0
17,0.4,-0.5,0.32645,0,0,0
17.2,0.4,-0.5,0.32376,0,0,0
17.4,0.4,-0.5,0.32125,0,0,0
17.6,0.4,-0.5,0.3189,0,0,0
17.8,0.4,-0.5,0.31674,0,0,0
18,0.4,-0.5,0.31476,0,0,0
18.2,0.4,-0.5,0.31296,0,0,0
18.4,0.4,-0.5,0.31135,0,0,0
18.6,0.4,-0.5,0.30992,0,0,0
18.8,0.4,-0.5,0.30868,0,0,0
19,0.4,-0.5,0.30763,0,0,0
19.2,0.4,-0.5,0.30677,0,0,0
19.4,0.4,-0.5,0.3061,0,0,0
19.6,0.4,-0.5,0.30562,0,0,0
19.8,0.4,-0.5,0.30534,0,0,0
20,0.4,-0.5,0.30524,0,0,0
0,0.6,-0.5,0.69477,0,0,0
0.2,0.6,-0.5,0.69467,0,0,0
0.4,0.6,-0.5,0.69439,0,0,0
0.6,0.6,-0.5,0.69391,0,0,0
0.8,0.6,-0.5,0.69324,0,0,0
1,0.6,-0.5,0.69238,0,0,0
1.2,0.6,-0.5,0.69133,0,0,0
1.4,0.6,-0.5,0.69009,0,0,0
1.6,0.6,-0.5,0.68866,0,0,0
1.8,0.6,-0.5,0.68704,0,0,0
2,0.6,-0.5,0.68525,0,0,0
2.2,0.6,-0.5,0.68327,0,0,0
2.4,0.6,-0.5,0.6811,0,0,0
2.6,0.6,-0.5,0.67876,0,0,0
2.8,0.6,-0.5,0.67625,0,0,0
3,0.6,-0.5,0.67356,0,0,0
3.2,0.6,-0.5,0.67069,0,0,0
3.4,0.6,-0.5,0.66766,0,0,0
3.6,0.6,-0.5,0.66447,0,0,0
3.8,0.6,-0.5,0.66111,0,0,0
4,0.6,-0.5,0.65759,0,0,0
4.2,0.6,-0.5,0.65392,0,0,0
4.4,0.6,-0.5,0.65009,0,0,0
4.6,0.6,-0.5,0.64612,0,0,0
4.8,0.6,-0.5,0.642,0,0,0
5,0.6,-0.5,0.63774,0,0,0
5.2,0.6,-0.5,0.63335,0,0,0
5.4,0.6,-0.5,0.62882,0,0,0
5.6,0.6,-0.5,0.62417,0,0,0
5.8,0.6,-0.5,0.6194,0,0,0
6,0.6,-0.5,0.6145,0,0,0
6.2,0.6,-0.5,0.6095,0,0,0
6.4,0.6,-0.5,0.60438,0,0,0
6.6,0.6,-0.5,0.59916,0,0,0
6.8,0.6,-0.5,0.59385,0,0,0
7,0.6,-0.5,0.58844,0,0,0
7.2,0.6,-0.5,0.58295,0,0,0
7.4,0.6,-0.5,0.57737,0,0,0
7.6,0.6,-0.5,0.57172,0,0,0
7.8,0.6,-0.5,0.56599,0,0,0
8,0.6,-0.5,0.5602,0,0,0
8.2,0.6,-0.5,0.55435,0,0,0
8.4,0.6,-0.5,0.54845,0,0,0
8.6,0.6,-0.5,0.5425,0,0,0
8.8,0.6,-0.5,0.53651,0,0,0
9,0.6,-0.5,0.53048,0,0,0
9.2,0.6,-0.5,0.52442,0,0,0
9.4,0.6,-0.5,0.51834,0,0,0
9.6,0.6,-0.5,0.51224,0,0,0
9.8,0.6,-0.5,0.50612,0,0,0
10,0.6,-0.5,0.5,0,0,0
10.2,0.6,-0.5,0.49388,0,0,0
10.4,0.6,-0.5,0.48777,0,0,0
10.6,0.6,-0.5,0.48167,0,0,0
10.8,0.6,-0.5,0.47559,0,0,0
11,0.6,-0.5,0.46953,0,0,0
11.2,0.6,-0.5,0.4635,0,0,0
11.4,0.6,-0.5,0.45751,0,0,0
11.6,0.6,-0.5,0.45156,0,0,0
11.8,0.6,-0.5,0.44565,0,0,0
12,0.6,-0.5,0.4398,0,0,0
12.2,0.6,-0.5,0.43402,0,0,0
12.4,0.6,-0.5,0.42829,0,0,0
12.6,0.6,-0.5,0.42264,0,0,0
12.8,0.6,-0.5,0.41706,0,0,0
13,0.6,-0.5,0.41156,0,0,0
13.2,0.6,-0.5,0.40616,0,0,0
13.4,0.6,-0.5,0.40084,0,0,0
13.6,0.6,-0.5,0.39562,0,0,0
13.8,0.6,-0.5,0.39051,0,0,0
14,0.6,-0.5,0.3855,0,0,0
14.2,0.6,-0.5,0.38061,0,0,0
14.4,0.6,-0.5,0.37584,0,0,0
14.6,0.6,-0.5,0.37118,0,0,0
14.8,0.6,-0.5,0.36666,0,0,0
15,0.6,-0.5,0.36226,0,0,0
15.2,0.6,-0.5,0.35801,0,0,0
15.4,0.6,-0.5,0.35389,0,0,0
15.6,0.6,-0.5,0.34992,0,0,0
15.8,0.6,-0.5,0.34609,0,0,0
16,0.6,-0.5,0.34242,0,0,0
16.2,0.6,-0.5,0.3389,0,0,0
16.4,0.6,-0.5,0.33554,0,0,0
16.6,0.6,-0.5,0.33234,0,0,0
16.8,0.6,-0.5,0.32931,0,0,0
17,0.6,-0.5,0.32645,0,0,0
17.2,0.6,-0.5,0.32376,0,0,0
17.4,0.6,-0.5,0.32124,0,0,0
17.6,0.6,-0.5,0.3189,0,0,0
17.8,0.6,-0.5,0.31674,0,0,0
18,0.6,-0.5,0.31476,0,0,0
18.2,0.6,-0.5,0.31296,0,0,0
18.4,0.6,-0.5,0.31135,0,0,0
18.6,0.6,-0.5,0.30992,0,0,0
18.8,0.6,-0.5,0.30868,0,0,0
19,0.6,-0.5,0.30763,0,0,0
19.2,0.6,-0.5,0.30677,0,0,0
19.4,0.6,-0.5,0.3061,0,0,0
19.6,0.6,-0.5,0.30562,0,0,0
19.8,0.6,-0.5,0.30534,0,0,0
20,0.6,-0.5,0.30524,0,0,0
0,0.8,-0.5,0.69477,0,0,0
0.2,0.8,-0.5,0.69467,0,0,0
0.4,0.8,-0.5,0.69439,0,0,0
0.6,0.8,-0.5,0.69391,0,0,0
0.8,0.8,-0.5,0.69324,0,0,0
1,0.8,-0.5,0.69238,0,0,0
1.2,0.8,-0.5,0.69133,0,0,0
1.4,0.8,-0.5,0.69009,0,0,0
1.6,0.8,-0.5,0.68866,0,0,0
1.8,0.8,-0.5,0.68705,0,0,0
2,0.8,-0.5,0.68525,0,0,0
2.2,0.8,-0.5,0.68327,0,0,0
2.4,0.8,-0.5,0.68111,0,0,0
2.6,0.8,-0.5,0.67876,0,0,0
2.8,0.8,-0.5,0.67625,0,0,0
3,0.8,-0.5,0.67356,0,0,0
3.2,0.8,-0.5,0.67069,0,0,0
3.4,0.8,-0.5,0.66766,0,0,0
3.6,0.8,-0.5,0.66447,0,0,0
3.8,0.8,-0.5,0.66111,0,0,0
4,0.8,-0.5,0.65759,0,0,0
4.2,0.8,-0.5,0.65392,0,0,0
4.4,0.8,-0.5,0.65009,0,0,0
4.6,0.8,-0.5,0.64612,0,0,0
4.8,0.8,-0.5,0.642,0,0,0
5,0.8,-0.5,0.63774,0,0,0
5.2,0.8,-0.5,0.63335,0,0,0
5.4,0.8,-0.5,0.62882,0,0,0
5.6,0.8,-0.5,0.62417,0,0,0
5.8,0.8,-0.5,0.6194,0,0,0
6,0.8,-0.5,0.6145,0,0,0
6.2,0.8,-0.5,0.6095,0,0,0
6.4,0.8,-0.5,0.60438,0,0,0
6.6,0.8,-0.5,0.59917,0,0,0
6.8,0.8,-0.5,0.59385,0,0,0
7,0.8,-0.5,0.58844,0,0,0
7.2,0.8,-0.5,0.58295,0,0,0
7.4,0.8,-0.5,0.57737,0,0,0
7.6,0.8,-0.5,0.57172,0,0,0
7.8,0.8,-0.5,0.56599,0,0,0
8,0.8,-0.5,0.5602,0,0,0
8.2,0.8,-0.5,0.55435,0,0,0
8.4,0.8,-0.5,0.54845,0,0,0
8.6,0.8,-0.5,0.5425,0,0,0
8.8,0.8,-0.5,0.53651,0,0,0
9,0.8,-0.5,0.53048,0,0,0
9.2,0.8,-0.5,0.52442,0,0,0
9.4,0.8,-0.5,0.51834,0,0,0
9.6,0.8,-0.5,0.51224,0,0,0
9.8,0.8,-0.5,0.50612,0,0,0
10,0.8,-0.5,0.5,0,0,0
10.2,0.8,-0.5,0.49388,0,0,0
10.4,0.8,-0.5,0.48777,0,0,0
10.6,0.8,-0.5,0.48167,0,0,0
10.8,0.8,-0.5,0.47559,0,0,0
11,0.8,-0.5,0.46953,0,0,0
11.2,0.8,-0.5,0.4635,0,0,0
11.4,0.8,-0.5,0.45751,0,0,0
11.6,0.8,-0.5,0.45156,0,0,0
11.8,0.8,-0.5,0.44565,0,0,0
12,0.8,-0.5,0.4398,0,0,0
12.2,0.8,-0.5,0.43401,0,0,0
12.4,0.8,-0.5,0.42829,0,0,0
12.6,0.8,-0.5,0.42264,0,0,0
12.8,0.8,-0.5,0.41706,0,0,0
13,0.8,-0.5,0.41156,0,0,0
13.2,0.8,-0.5,0.40616,0,0,0
13.4,0.8,-0.5,0.40084,0,0,0
13.6,0.8,-0.5,0.39562,0,0,0
13.8,0.8,-0.5,0.39051,0,0,0
14,0.8,-0.5,0.3855,0,0,0
14.2,0.8,-0.5,0.38061,0,0,0
14.4,0.8,-0.5,0.37584,0,0,0
14.6,0.8,-0.5,0.37118,0,0,0
14.8,0.8,-0.5,0.36666,0,0,0
15,0.8,-0.5,0.36226,0,0,0
15.2,0.8,-0.5,0.35801,0,0,0
15.4,0.8,-0.5,0.35389,0,0,0
15.6,0.8,-0.5,0.34991,0,0,0
15.8,0.8,-0.5,0.34609,0,0,0
16,0.8,-0.5,0.34242,0,0,0
16.2,0.8,-0.5,0.3389,0,0,0
16.4,0.8,-0.5,0.33554,0,0,0
16.6,0.8,-0.5,0.33234,0,0,0
16.8,0.8,-0.5,0.32931,0,0,0
17,0.8,-0.5,0.32645,0,0,0
17.2,0.8,-0.5,0.32376,0,0,0
17.4,0.8,-0.5,0.32124,0,0,0
17.6,0.8,-0.5,0.3189,0,0,0
17.8,0.8,-0.5,0.31674,0,0,0
18,0.8,-0.5,0.31476,0,0,0
18.2,0.8,-0.5,0.31296,0,0,0
18.4,0.8,-0.5,0.31135,0,0,0
18.6,0.8,-0.5,0.30992,0,0,0
18.8,0.8,-0.5,0.30868,0,0,0
19,0.8,-0.5,0.30763,0,0,0
19.2,0.8,-0.5,0.30677,0,0,0
19.4,0.8,-0.5,0.3061,0,0,0
19.6,0.8,-0.5,0.30562,0,0,0
19.8,0.8,-0.5,0.30533,0,0,0
20,0.8,-0.5,0.30524,0,0,0
0,1,-0.5,0.69477,0,0,0
0.2,1,-0.5,0.69467,0,0,0
0.4,1,-0.5,0.69439,0,0,0
0.6,1,-0.5,0.69391,0,0,0
0.8,1,-0.5,0.69324,0,0,0
1,1,-0.5,0.69238,0,0,0
1.2,1,-0.5,0.69133,0,0,0
1.4,1,-0.5,0.69009,0,0,0
1.6,1,-0.5,0.68866,0,0,0
1.8,1,-0.5,0.68705,0,0,0
2,1,-0.5,0.68525,0,0,0
2.2,1,-0.5,0.68327,0,0,0
2.4,1,-0.5,0.68111,0,0,0
2.6,1,-0.5,0.67877,0,0,0
2.8,1,-0.5,0.67625,0,0,0
3,1,-0.5,0.67356,0,0,0
3.2,1,-0.5,0.6707,0,0,0
3.4,1,-0.5,0.66766,0,0,0
3.6,1,-0.5,0.66447,0,0,0
3.8,1,-0.5,0.66111,0,0,0
4,1,-0.5,0.65759,0,0,0
4.2,1,-0.5,0.65392,0,0,0
4.4,1,-0.5,0.65009,0,0,0
4.6,1,-0.5,0.64612,0,0,0
4.8,1,-0.5,0.642,0,0,0
5,1,-0.5,0.63774,0,0,0
5.2,1,-0.5,0.63335,0,0,0
5.4,1,-0.5,0.62883,0,0,0
5.6,1,-0.5,0.62417,0,0,0
5.8,1,-0.5,0.6194,0,0,0
6,1,-0.5,0.6145,0,0,0
6.2,1,-0.5,0.6095,0,0,0
6.4,1,-0.5,0.60438,0,0,0
6.6,1,-0.5,0.59917,0,0,0
6.8,1,-0.5,0.59385,0,0,0
7,1,-0.5,0.58844,0,0,0
7.2,1,-0.5,0.58295,0,0,0
7.4,1,-0.5,0.57737,0,0,0
7.6,1,-0.5,0.57172,0,0,0
7.8,1,-0.5,0.56599,0,0,0
8,1,-0.5,0.5602,0,0,0
8.2,1,-0.5,0.55435,0,0,0
8.4,1,-0.5,0.54845,0,0,0
8.6,1,-0.5,0.5425,0,0,0
8.8,1,-0.5,0.53651,0,0,0
9,1,-0.5,0.53048,0,0,0
9.2,1,-0.5,0.52442,0,0,0
9.4,1,-0.5,0.51834,0,0,0
9.6,1,-0.5,0.51224,0,0,0
9.8,1,-0.5,0.50612,0,0,0
10,1,-0.5,0.5,0,0,0
10.2,1,-0.5,0.49388,0,0,0
10.4,1,-0.5,0.48777,0,0,0
10.6,1,-0.5,0.48167,0,0,0
10.8,1,-0.5,0.47559,0,0,0
11,1,-0.5,0.46953,0,0,0
11.2,1,-0.5,0.4635,0,0,0
11.4,1,-0.5,0.45751,0,0,0
11.6,1,-0.5,0.45156,0,0,0
11.8,1,-0.5,0.44565,0,0,0
12,1,-0.5,0.4398,0,0,0
12.2,1,-0.5,0.43401,0,0,0
12.4,1,-0.5,0.42829,0,0,0
12.6,1,-0.5,0.42264,0,0,0
12.8,1,-0.5,0.41706,0,0,0
13,1,-0.5,0.41156,0,0,0
13.2,1,-0.5,0.40616,0,0,0
13.4,1,-0.5,0.40084,0,0,0
13.6,1,-0.5,0.39562,0,0,0
13.8,1,-0.5,0.39051,0,0,0
14,1,-0.5,0.3855,0,0,0
14.2,1,-0.5,0.38061,0,0,0
14.4,1,-0.5,0.37583,0,0,0
14.6,1,-0.5,0.37118,0,0,0
14.8,1,-0.5,0.36666,0,0,0
15,1,-0.5,0.36226,0,0,0
15.2,1,-0.5,0.358,0,0,0
15.4,1,-0.5,0.35389,0,0,0
15.6,1,-0.5,0.34991,0,0,0
15.8,1,-0.5,0.34609,0,0,0
16,1,-0.5,0.34242,0,0,0
16.2,1,-0.5,0.3389,0,0,0
16.4,1,-0.5,0.33554,0,0,0
16.6,1,-0.5,0.33234,0,0,0
16.8,1,-0.5,0.32931,0,0,0
17,1,-0.5,0.32645,0,0,0
17.2,1,-0.5,0.32376,0,0,0
17.4,1,-0.5,0.32124,0,0,0
17.6,1,-0.5,0.3189,0,0,0
17.8,1,-0.5,0.31674,0,0,0
18,1,-0.5,0.31476,0,0,0
18.2,1,-0.5,0.31296,0,0,0
18.4,1,-0.5,0.31135,0,0,0
18.6,1,-0.5,0.30992,0,0,0
18.8,1,-0.5,0.30868,0,0,0
19,1,-0.5,0.30763,0,0,0
19.2,1,-0.5,0.30677,0,0,0
19.4,1,-0.5,0.3061,0,0,0
19.6,1,-0.5,0.30562,0,0,0
19.8,1,-0.5,0.30533,0,0,0
20,1,-0.5,0.30524,0,0,0
0,1.2,-0.5,0.69477,0,0,0
0.2,1.2,-0.5,0.69468,0,0,0
