0 	0.886133
0.20202 	0.885948
0.40404 	0.885396
0.606061 	0.884475
0.808081 	0.883186
1.0101 	0.88153
1.21212 	0.879508
1.41414 	0.877121
1.61616 	0.87437
1.81818 	0.871257
2.0202 	0.867783
2.22222 	0.86395
2.42424 	0.859761
2.62626 	0.855218
2.82828 	0.850324
3.0303 	0.845082
3.23232 	0.839495
3.43434 	0.833567
3.63636 	0.827303
3.83838 	0.820706
4.0404 	0.813782
4.24242 	0.806535
4.44444 	0.798971
4.64646 	0.791095
4.84848 	0.782915
5.05051 	0.774437
5.25253 	0.765668
5.45455 	0.756616
5.65657 	0.747288
5.85859 	0.737693
6.06061 	0.727841
6.26263 	0.717739
6.46465 	0.707398
6.66667 	0.696828
6.86869 	0.68604
7.07071 	0.675045
7.27273 	0.663854
7.47475 	0.652478
7.67677 	0.64093
7.87879 	0.629222
8.08081 	0.617367
8.28283 	0.605378
8.48485 	0.593268
8.68687 	0.581051
8.88889 	0.568741
9.09091 	0.556351
9.29293 	0.543897
9.49495 	0.531391
9.69697 	0.518849
9.89899 	0.506285
10.101 	0.493715
10.303 	0.481151
10.5051 	0.46861
10.7071 	0.456104
10.9091 	0.443649
11.1111 	0.43126
11.3131 	0.41895
11.5152 	0.406733
11.7172 	0.394623
11.9192 	0.382634
12.1212 	0.370779
12.3232 	0.359071
12.5253 	0.347523
12.7273 	0.336147
12.9293 	0.324955
13.1313 	0.31396
13.3333 	0.303173
13.5354 	0.292603
13.7374 	0.282263
13.9394 	0.272161
14.1414 	0.262308
14.3434 	0.252714
14.5455 	0.243386
14.7475 	0.234333
14.9495 	0.225564
15.1515 	0.217086
15.3535 	0.208906
15.5556 	0.201032
15.7576 	0.193468
15.9596 	0.186221
16.1616 	0.179296
16.3636 	0.1727
16.5657 	0.166436
16.7677 	0.160508
16.9697 	0.154921
17.1717 	0.14968
17.3737 	0.144786
17.5758 	0.140243
17.7778 	0.136054
17.9798 	0.132222
18.1818 	0.128748
18.3838 	0.125635
18.5859 	0.122884
18.7879 	0.120497
18.9899 	0.118476
19.1919 	0.11682
19.3939 	0.115532
19.596 	0.114611
19.798 	0.114059
20 	0.113874
