0 	0.714973
0.20202 	0.714865
0.40404 	0.714541
0.606061 	0.714001
0.808081 	0.713245
1.0101 	0.712275
1.21212 	0.711091
1.41414 	0.709694
1.61616 	0.708087
1.81818 	0.70627
2.0202 	0.704245
2.22222 	0.702015
2.42424 	0.699581
2.62626 	0.696947
2.82828 	0.694114
3.0303 	0.691086
3.23232 	0.687865
3.43434 	0.684455
3.63636 	0.68086
3.83838 	0.677082
4.0404 	0.673126
4.24242 	0.668996
4.44444 	0.664695
4.64646 	0.660229
4.84848 	0.655601
5.05051 	0.650816
5.25253 	0.64588
5.45455 	0.640797
5.65657 	0.635571
5.85859 	0.630209
6.06061 	0.624716
6.26263 	0.619097
6.46465 	0.613358
6.66667 	0.607505
6.86869 	0.601544
7.07071 	0.59548
7.27273 	0.58932
7.47475 	0.583071
7.67677 	0.576737
7.87879 	0.570326
8.08081 	0.563844
8.28283 	0.557298
8.48485 	0.550694
8.68687 	0.544039
8.88889 	0.537339
9.09091 	0.530602
9.29293 	0.523834
9.49495 	0.517042
9.69697 	0.510233
9.89899 	0.503413
10.101 	0.496591
10.303 	0.489771
10.5051 	0.482962
10.7071 	0.47617
10.9091 	0.469402
11.1111 	0.462665
11.3131 	0.455965
11.5152 	0.44931
11.7172 	0.442706
11.9192 	0.43616
12.1212 	0.429678
12.3232 	0.423267
12.5253 	0.416933
12.7273 	0.410684
12.9293 	0.404524
13.1313 	0.39846
13.3333 	0.392499
13.5354 	0.386646
13.7374 	0.380907
13.9394 	0.375289
14.1414 	0.369796
14.3434 	0.364434
14.5455 	0.359209
14.7475 	0.354125
14.9495 	0.349189
15.1515 	0.344405
15.3535 	0.339777
15.5556 	0.335311
15.7576 	0.33101
15.9596 	0.32688
16.1616 	0.322925
16.3636 	0.319147
16.5657 	0.315551
16.7677 	0.312142
16.9697 	0.308921
17.1717 	0.305893
17.3737 	0.303061
17.5758 	0.300427
17.7778 	0.297993
17.9798 	0.295763
18.1818 	0.293738
18.3838 	0.291922
18.5859 	0.290314
18.7879 	0.288918
18.9899 	0.287734
19.1919 	0.286765
19.3939 	0.286009
19.596 	0.285469
19.798 	0.285145
20 	0.285037
