0 	0.818607
0.20202 	0.818448
0.40404 	0.817972
0.606061 	0.81718
0.808081 	0.816072
1.0101 	0.814648
1.21212 	0.81291
1.41414 	0.810861
1.61616 	0.808501
1.81818 	0.805832
2.0202 	0.802858
2.22222 	0.799581
2.42424 	0.796004
2.62626 	0.792131
2.82828 	0.787964
3.0303 	0.783508
3.23232 	0.778767
3.43434 	0.773746
3.63636 	0.768449
3.83838 	0.762881
4.0404 	0.757047
4.24242 	0.750954
4.44444 	0.744606
4.64646 	0.738011
4.84848 	0.731174
5.05051 	0.724102
5.25253 	0.716801
5.45455 	0.70928
5.65657 	0.701545
5.85859 	0.693604
6.06061 	0.685465
6.26263 	0.677136
6.46465 	0.668625
6.66667 	0.659941
6.86869 	0.651093
7.07071 	0.642089
7.27273 	0.632939
7.47475 	0.623651
7.67677 	0.614236
7.87879 	0.604703
8.08081 	0.595062
8.28283 	0.585322
8.48485 	0.575494
8.68687 	0.565587
8.88889 	0.555613
9.09091 	0.54558
9.29293 	0.535501
9.49495 	0.525384
9.69697 	0.515241
9.89899 	0.505083
10.101 	0.494919
10.303 	0.484761
10.5051 	0.474618
10.7071 	0.464501
10.9091 	0.454422
11.1111 	0.444389
11.3131 	0.434415
11.5152 	0.424508
11.7172 	0.41468
11.9192 	0.40494
12.1212 	0.395299
12.3232 	0.385766
12.5253 	0.376351
12.7273 	0.367063
12.9293 	0.357913
13.1313 	0.348909
13.3333 	0.340061
13.5354 	0.331377
13.7374 	0.322866
13.9394 	0.314537
14.1414 	0.306399
14.3434 	0.298458
14.5455 	0.290723
14.7475 	0.283202
14.9495 	0.275902
15.1515 	0.26883
15.3535 	0.261993
15.5556 	0.255397
15.7576 	0.24905
15.9596 	0.242957
16.1616 	0.237123
16.3636 	0.231556
16.5657 	0.226259
16.7677 	0.221238
16.9697 	0.216497
17.1717 	0.212042
17.3737 	0.207875
17.5758 	0.204002
17.7778 	0.200425
17.9798 	0.197148
18.1818 	0.194174
18.3838 	0.191506
18.5859 	0.189146
18.7879 	0.187097
18.9899 	0.18536
19.1919 	0.183936
19.3939 	0.182828
19.596 	0.182036
19.798 	0.18156
20 	0.181401
