0 	0.694779
0.20202 	0.694681
0.40404 	0.694387
0.606061 	0.693897
0.808081 	0.693212
1.0101 	0.692333
1.21212 	0.69126
1.41414 	0.689994
1.61616 	0.688538
1.81818 	0.686891
2.0202 	0.685056
2.22222 	0.683035
2.42424 	0.680829
2.62626 	0.678442
2.82828 	0.675875
3.0303 	0.673131
3.23232 	0.670212
3.43434 	0.667122
3.63636 	0.663864
3.83838 	0.66044
4.0404 	0.656856
4.24242 	0.653113
4.44444 	0.649216
4.64646 	0.645169
4.84848 	0.640975
5.05051 	0.63664
5.25253 	0.632167
5.45455 	0.627561
5.65657 	0.622826
5.85859 	0.617968
6.06061 	0.612991
6.26263 	0.6079
6.46465 	0.6027
6.66667 	0.597397
6.86869 	0.591996
7.07071 	0.586503
7.27273 	0.580922
7.47475 	0.575259
7.67677 	0.569521
7.87879 	0.563713
8.08081 	0.55784
8.28283 	0.551909
8.48485 	0.545926
8.68687 	0.539897
8.88889 	0.533828
9.09091 	0.527724
9.29293 	0.521593
9.49495 	0.515439
9.69697 	0.50927
9.89899 	0.503092
10.101 	0.496912
10.303 	0.490734
10.5051 	0.484565
10.7071 	0.478411
10.9091 	0.47228
11.1111 	0.466177
11.3131 	0.460107
11.5152 	0.454078
11.7172 	0.448095
11.9192 	0.442164
12.1212 	0.436292
12.3232 	0.430484
12.5253 	0.424746
12.7273 	0.419083
12.9293 	0.413502
13.1313 	0.408009
13.3333 	0.402608
13.5354 	0.397305
13.7374 	0.392105
13.9394 	0.387014
14.1414 	0.382037
14.3434 	0.377179
14.5455 	0.372445
14.7475 	0.367839
14.9495 	0.363366
15.1515 	0.359031
15.3535 	0.354837
15.5556 	0.35079
15.7576 	0.346893
15.9596 	0.343151
16.1616 	0.339566
16.3636 	0.336143
16.5657 	0.332885
16.7677 	0.329795
16.9697 	0.326877
17.1717 	0.324133
17.3737 	0.321566
17.5758 	0.319178
17.7778 	0.316973
17.9798 	0.314952
18.1818 	0.313117
18.3838 	0.311471
18.5859 	0.310014
18.7879 	0.308749
18.9899 	0.307676
19.1919 	0.306797
19.3939 	0.306113
19.596 	0.305623
19.798 	0.305329
20 	0.305231
